orderNum,text,url,millisecondsOnPage,responseDelay,subjectId,response
145,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/control_objects/control_objects11.jpg,2895,2260,AL016,0
145,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_activities_faces/substance_activities_faces106.jpg,6465,4090,AU922,1
145,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_instruments/substance_instruments040.jpg,5445,4400,AL550,1
145,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance/substance005.jpg,8825,7985,AW709,1
145,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/control_tools/control_tools22.jpg,3935,2735,AR868,0
145,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/control_tools_faces/control_tools_faces72.jpg,4640,3660,AV940,0
145,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance/substance004.jpg,0,0,AR005,NULL
145,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_injection_instruments/substance_injection_instruments111.jpg,0,0,AL914,NULL
145,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_hands/substance_hands026.jpg,1765,1765,AR560,5
145,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/control_tools_hands/control_tools_hands44.jpg,2605,1335,AQ029,1
145,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/control_objects/control_objects11.jpg,3665,2975,AL016,9
145,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance/substance005.jpg,4085,3200,AW709,4
145,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/control_tools/control_tools22.jpg,3830,2820,AR868,6
145,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/control_tools_faces/control_tools_faces72.jpg,2630,2630,AV940,5
145,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/control_tools_hands/control_tools_hands51.jpg,2390,2390,AL473,5
145,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance/substance004.jpg,0,0,AR005,NULL
145,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_instruments/substance_instruments040.jpg,9305,8040,AL550,9
145,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_injection_instruments/substance_injection_instruments111.jpg,0,0,AL914,NULL
145,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_activities_faces/substance_activities_faces106.jpg,8145,6350,AU922,2
145,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_activities_faces/substance_activities_faces106.jpg,4775,3115,AU922,6
145,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/control_tools_hands/control_tools_hands44.jpg,4370,2380,AQ029,9
145,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/control_tools_faces/control_tools_faces72.jpg,625,625,AV940,5
145,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/control_objects/control_objects11.jpg,1330,690,AL016,1
145,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance/substance005.jpg,1455,1455,AW709,5
145,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/control_tools/control_tools22.jpg,1760,915,AR868,1
145,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/control_tools_hands/control_tools_hands51.jpg,2245,1230,AL473,1
145,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance/substance004.jpg,0,0,AR005,NULL
145,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_instruments/substance_instruments040.jpg,4975,3610,AL550,9
145,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_hands/substance_hands026.jpg,2065,2065,AR560,5
145,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_injection_instruments/substance_injection_instruments111.jpg,0,0,AL914,NULL
145,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/control_objects/control_objects11.jpg,2360,1825,AL016,1
145,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_activities_faces/substance_activities_faces106.jpg,3850,2200,AU922,62
145,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/control_tools/control_tools22.jpg,1785,815,AR868,69
145,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/control_tools_faces/control_tools_faces72.jpg,2820,1785,AV940,3
145,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance/substance005.jpg,4735,2740,AW709,91
145,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/control_tools_hands/control_tools_hands44.jpg,4610,3755,AQ029,1
145,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_injection_instruments/substance_injection_instruments111.jpg,0,0,AL914,NULL
145,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/control_tools_hands/control_tools_hands51.jpg,2570,1520,AL473,0
145,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_instruments/substance_instruments040.jpg,2545,1680,AL550,99
145,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_hands/substance_hands026.jpg,5310,5310,AR560,50
145,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance/substance004.jpg,0,0,AR005,NULL
145,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_instruments/substance_instruments040.jpg,2005,950,AL550,99
145,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/control_objects/control_objects11.jpg,2495,715,AL016,1
145,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_activities_faces/substance_activities_faces106.jpg,4190,2410,AU922,93
145,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/control_tools/control_tools22.jpg,2265,1205,AR868,74
145,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/control_tools_faces/control_tools_faces72.jpg,1840,825,AV940,35
145,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance/substance004.jpg,0,0,AR005,NULL
145,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/control_tools_hands/control_tools_hands44.jpg,1320,660,AQ029,2
145,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance/substance005.jpg,2940,1945,AW709,95
145,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_injection_instruments/substance_injection_instruments111.jpg,0,0,AL914,NULL
145,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/control_tools_hands/control_tools_hands51.jpg,3180,2010,AL473,0
145,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_hands/substance_hands026.jpg,4970,3580,AR560,95
146,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/control_tools_hands/control_tools_hands43.jpg,0,0,AL914,NULL
146,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_instruments/substance_instruments051.jpg,0,0,AR005,NULL
146,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/control_objects/control_objects07.jpg,2590,1970,AL473,0
146,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_instruments_hands/substance_instruments_hands076.jpg,3470,2670,AV940,1
146,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/control_tools_hands/control_tools_hands60.jpg,2460,2055,AR560,0
146,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/control_objects_hands/control_objects_hands34.jpg,4935,3530,AU922,0
146,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/control_tools_hands/control_tools_hands59.jpg,2180,1720,AL550,0
146,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_instruments/substance_instruments048.jpg,15370,1985,AR868,1
